contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,0.952894258,0.260312118,Inf,1,-0.176628055,0.859800556,0.952894258,0.045439778,0.047686065,tumor16SProximity_v3,ACVRL1,114,0.044594595,2220,18,0.037209302,430,0.968145659,-0.069611966,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.057119432,0.236851006,Inf,1,0.247921873,0.804194856,1.057119432,0.070432598,0.066626907,tumor16SProximity_v3,ACY1,173,0.068468468,2220,25,0.053488372,430,0.952451192,0.08013838,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.847803079,0.35806796,Inf,1,-0.390926148,0.695851826,0.847803079,0.016396696,0.019340218,tumor16SProximity_v3,ADA,41,0.017567568,2220,7,0.013953488,430,0.923351987,-0.238198889,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.032702327,0.289457141,Inf,1,0.114805643,0.908599176,1.032702327,0.046331103,0.044863948,tumor16SProximity_v3,ADA2,110,0.044594595,2220,16,0.037209302,430,0.977542657,0.046424463,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.384381216,0.241463102,Inf,1,1.864775638,0.06221286,1.384381216,0.147934127,0.106859386,tumor16SProximity_v3,ADAM10,371,0.133333333,2220,41,0.08372093,430,0.456948862,0.469241271,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.468880196,1.490550412,Inf,1,1.496954895,0.134404995,2.468880196,0.019715727,0.007985696,tumor16SProximity_v3,ADAM12,49,0.020720721,2220,3,0.006976744,430,0.572198777,1.303856831,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.824866545,0.169748575,Inf,1,-0.935587134,0.349485801,0.824866545,0.062339106,0.075574778,tumor16SProximity_v3,ADAM15,156,0.065765766,2220,29,0.062790698,430,0.755691229,-0.27776737,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.380313798,0.465018333,Inf,1,0.956715251,0.338710998,1.380313798,0.037093415,0.026873176,tumor16SProximity_v3,ADAM17,92,0.03963964,2220,10,0.023255814,430,0.746582941,0.464996283,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.138868112,0.565333149,Inf,1,0.261956308,0.793355128,1.138868112,0.014959725,0.013135608,tumor16SProximity_v3,ADAM19,37,0.016216216,2220,5,0.011627907,430,0.948265161,0.187600684,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.144593048,0.407372039,Inf,1,0.379447561,0.704355538,1.144593048,0.03048829,0.026636794,tumor16SProximity_v3,ADAM22,75,0.032432432,2220,10,0.020930233,430,0.923749662,0.19483475,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.661875381,0.372201192,Inf,1,2.267978056,0.023330544,1.661875381,0.112237385,0.067536583,tumor16SProximity_v3,ADAM28,297,0.096396396,2220,26,0.051162791,430,0.324841046,0.732812203,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.938090104,0.209534814,Inf,1,-0.286122659,0.774784177,0.938090104,0.066985719,0.071406487,tumor16SProximity_v3,ADAM8,168,0.068018018,2220,26,0.055813953,430,0.947253943,-0.092201593,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.982930744,0.120833787,Inf,1,-0.140049741,0.88862069,0.982930744,0.25078927,0.255144395,tumor16SProximity_v3,ADAM9,652,0.199099099,2220,102,0.165116279,430,0.974362027,-0.024838326,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.584456685,0.137004449,Inf,1,-2.291134901,0.021955613,0.584456685,0.042108903,0.072047945,tumor16SProximity_v3,ADAMTS17,105,0.043693694,2220,26,0.053488372,430,0.317867909,-0.774831987,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.79963913,0.223190192,Inf,1,-0.801088534,0.423080393,0.79963913,0.041838856,0.052322172,tumor16SProximity_v3,ADAMTS5,103,0.04009009,2220,20,0.039534884,430,0.787625464,-0.322579023,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.174323305,0.343688847,Inf,1,0.54905606,0.582966979,1.174323305,0.044196006,0.037635296,tumor16SProximity_v3,ADAMTS9,108,0.045945946,2220,14,0.030232558,430,0.873108267,0.231829654,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.775988502,0.625378143,Inf,1,1.63109591,0.102870084,1.775988502,0.040259993,0.022669062,tumor16SProximity_v3,ADAR,110,0.045045045,2220,9,0.020930233,430,0.535756408,0.828622241,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.09280125,0.374959152,Inf,1,0.258641348,0.795911977,1.09280125,0.030671854,0.028067184,tumor16SProximity_v3,ADCY1,76,0.031981982,2220,11,0.020930233,430,0.949686903,0.128031039,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.443872716,0.577347755,Inf,1,0.918642459,0.358282616,1.443872716,0.030517376,0.02113578,tumor16SProximity_v3,ADCY2,73,0.031531532,2220,8,0.018604651,430,0.764438765,0.529943568,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.444679526,0.415470099,Inf,1,1.279224578,0.200817983,1.444679526,0.054341938,0.03761522,tumor16SProximity_v3,ADCY3,135,0.055405405,2220,14,0.027906977,430,0.645841919,0.530749494,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.578029426,1.880316087,Inf,1,1.298430171,0.194139557,2.578029426,0.012270069,0.004759476,tumor16SProximity_v3,ADCY5,32,0.014414414,2220,2,0.004651163,430,0.643123589,1.366268731,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.845122721,0.205178525,Inf,1,-0.693112006,0.488239264,0.845122721,0.049969034,0.059126364,tumor16SProximity_v3,ADCY7,125,0.051351351,2220,22,0.046511628,430,0.820634891,-0.242767244,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.53089829,0.93146684,Inf,1,0.699907044,0.483985358,1.53089829,0.012457132,0.008137139,tumor16SProximity_v3,ADCY8,31,0.013963964,2220,3,0.006976744,430,0.818156271,0.614378436,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.474235105,0.871013291,Inf,1,2.573424595,0.010069759,2.474235105,0.060271663,0.024359715,tumor16SProximity_v3,ADCY9,153,0.062612613,2220,9,0.020930233,430,0.223925353,1.306982594,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.648109291,0.406038589,Inf,1,2.027991433,0.042561122,1.648109291,0.082085451,0.04980583,tumor16SProximity_v3,ADD1,207,0.083783784,2220,19,0.044186047,430,0.389220205,0.720811915,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.462629307,1.479862406,Inf,1,1.499730261,0.133684289,2.462629307,0.019888482,0.008076117,tumor16SProximity_v3,ADD2,49,0.020720721,2220,3,0.006976744,430,0.572198777,1.300199479,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.642285813,0.523066774,Inf,1,1.557583209,0.119332082,1.642285813,0.044768526,0.027259887,tumor16SProximity_v3,ADD3,114,0.047747748,2220,11,0.023255814,430,0.557987534,0.715705227,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.159953082,2.455415655,Inf,1,2.415081494,0.015731689,4.159953082,0.033400063,0.008028952,tumor16SProximity_v3,ADGRA2,81,0.034684685,2220,3,0.006976744,430,0.277074941,2.056567257,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.128796083,0.335201005,Inf,1,0.407980609,0.683287911,1.128796083,0.039683722,0.035155793,tumor16SProximity_v3,ADGRA3,102,0.040540541,2220,14,0.03255814,430,0.917481726,0.174784887,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.575418433,0.159726126,Inf,1,-1.990967228,0.04648449,0.575418433,0.029188324,0.05072539,tumor16SProximity_v3,ADGRE1,72,0.030630631,2220,19,0.041860465,430,0.403039437,-0.797316658,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.856469677,0.189850639,Inf,1,-0.698961559,0.484576055,0.856469677,0.064645264,0.075478754,tumor16SProximity_v3,ADGRE2,159,0.062612613,2220,27,0.055813953,430,0.81870707,-0.223525925,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.477327241,0.332842034,Inf,1,1.732065223,0.08326195,1.477327241,0.091728514,0.062090857,tumor16SProximity_v3,ADGRE5,230,0.088738739,2220,24,0.053488372,430,0.49851429,0.562989431,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.847669621,0.361667064,Inf,1,-0.387343927,0.69850161,0.847669621,0.01702316,0.020082306,tumor16SProximity_v3,ADGRF1,41,0.017567568,2220,8,0.013953488,430,0.923354075,-0.23842601,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.231464072,0.324495518,Inf,1,0.790135584,0.429448591,1.231464072,0.060196995,0.048882461,tumor16SProximity_v3,ADGRF3,146,0.057657658,2220,19,0.041860465,430,0.78979129,0.300374538,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.254669061,3.818550922,Inf,1,2.283094054,0.022424829,5.254669061,0.027458842,0.005225608,tumor16SProximity_v3,ADGRF5,67,0.028828829,2220,2,0.004651163,430,0.317959384,2.393599906,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.29385832,0.243647815,Inf,1,1.368101895,0.171280183,1.29385832,0.118314543,0.091443198,tumor16SProximity_v3,ADGRG1,296,0.111711712,2220,36,0.069767442,430,0.621028794,0.371679648,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.496150697,0.487859104,Inf,1,1.235587365,0.216611984,1.496150697,0.043108209,0.028812745,tumor16SProximity_v3,ADGRG3,106,0.044594595,2220,11,0.025581395,430,0.657413711,0.581255496,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.297076195,0.433442789,Inf,1,0.778386296,0.436341315,1.297076195,0.037779791,0.029126887,tumor16SProximity_v3,ADGRG5,91,0.037837838,2220,11,0.025581395,430,0.79121388,0.375263231,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.206390359,0.182345626,Inf,1,1.241369575,0.214469253,1.206390359,0.194718881,0.161406198,tumor16SProximity_v3,ADGRG6,510,0.152702703,2220,66,0.104651163,430,0.657413711,0.270696804,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.008458621,0.244416137,Inf,1,0.034753412,0.97227637,1.008458621,0.053483987,0.053035381,tumor16SProximity_v3,ADGRL1,132,0.056306306,2220,20,0.046511628,430,0.996106553,0.012151889,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.354575369,0.947330023,Inf,1,2.12847166,0.033297997,2.354575369,0.045655334,0.01939005,tumor16SProximity_v3,ADGRL2,113,0.044144144,2220,7,0.01627907,430,0.366557174,1.235466903,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.242576119,0.411671554,Inf,1,0.655549438,0.512114067,1.242576119,0.037197665,0.029935924,tumor16SProximity_v3,ADGRL3,91,0.037837838,2220,11,0.025581395,430,0.839220534,0.313334232,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.007254969,0.580193193,Inf,1,0.012549652,0.989987089,1.007254969,0.010629984,0.01055342,tumor16SProximity_v3,ADGRL4,27,0.01036036,2220,4,0.009302326,430,0.998332297,0.010428922,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.119185421,0.389874978,Inf,1,0.323235746,0.746516711,1.119185421,0.02977872,0.026607495,tumor16SProximity_v3,ADGRV1,73,0.031981982,2220,10,0.023255814,430,0.93864213,0.162449074,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.910214912,0.376269486,Inf,1,-0.22757107,0.819979713,0.910214912,0.018153059,0.019943706,tumor16SProximity_v3,ADH1A,47,0.02027027,2220,7,0.013953488,430,0.955660315,-0.135720873,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.771762015,0.257223274,Inf,1,-0.777329998,0.436964101,0.771762015,0.021618674,0.028012099,tumor16SProximity_v3,ADH1B,54,0.023873874,2220,11,0.025581395,430,0.79121388,-0.373772056,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.808727744,0.228792366,Inf,1,-0.750406161,0.453010121,0.808727744,0.034586249,0.042766246,tumor16SProximity_v3,ADH1C,85,0.036936937,2220,16,0.03255814,430,0.800019908,-0.30627399,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.080228224,0.665011122,Inf,1,0.125356907,0.900241002,1.080228224,0.00905241,0.00838009,tumor16SProximity_v3,ADH4,23,0.01036036,2220,3,0.006976744,430,0.975479816,0.111336149,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.112823538,1.210915913,Inf,1,2.919034352,0.003511175,3.112823538,0.059981565,0.019269183,tumor16SProximity_v3,ADH5,148,0.063063063,2220,7,0.01627907,430,0.11861249,1.638223794,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.033092547,0.464277232,Inf,1,0.072444136,0.942248462,1.033092547,0.017222563,0.016670881,tumor16SProximity_v3,ADH6,42,0.018018018,2220,6,0.013953488,430,0.987787009,0.0469695,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.443166448,0.19747411,Inf,1,-1.826331668,0.067800318,0.443166448,0.011444593,0.025824593,tumor16SProximity_v3,ADIPOQ,29,0.013063063,2220,10,0.009302326,430,0.469099439,-1.174079436,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.826619041,0.2327384,Inf,1,-0.676285651,0.498859301,0.826619041,0.033136394,0.040086657,tumor16SProximity_v3,ADIPOR1,82,0.034684685,2220,15,0.034883721,430,0.82870056,-0.274705498,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.943078245,0.341955868,Inf,1,-0.16162924,0.87159783,0.943078245,0.022563097,0.023924947,tumor16SProximity_v3,ADIPOR2,56,0.024324324,2220,9,0.020930233,430,0.969890796,-0.084550621,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.514088654,0.391338428,Inf,1,1.604914533,0.108512615,1.514088654,0.073411895,0.048485863,tumor16SProximity_v3,ADIRF,179,0.071171171,2220,18,0.039534884,430,0.542389166,0.598449681,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.774648097,0.152002403,Inf,1,-1.301319026,0.193149277,0.774648097,0.079450612,0.102563489,tumor16SProximity_v3,ADM,193,0.075675676,2220,39,0.074418605,430,0.642652763,-0.368387015,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.821539352,0.178633721,Inf,1,-0.904053605,0.365966978,0.821539352,0.06682137,0.081336785,tumor16SProximity_v3,ADM2,162,0.065765766,2220,30,0.055813953,430,0.766160131,-0.283598412,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.338363424,0.292552438,Inf,1,1.333308767,0.182430498,1.338363424,0.092911987,0.06942209,tumor16SProximity_v3,ADNP2,226,0.087837838,2220,26,0.055813953,430,0.628642887,0.420469924,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.688377744,0.147040596,Inf,1,-1.748172503,0.080434161,0.688377744,0.058534688,0.085032802,tumor16SProximity_v3,ADORA1,144,0.056306306,2220,31,0.06744186,430,0.492531471,-0.53872764,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.583188463,0.502781972,Inf,1,1.446713405,0.147977209,1.583188463,0.051063494,0.032253579,tumor16SProximity_v3,ADORA2A,122,0.05,2220,12,0.023255814,430,0.590190389,0.662833004,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.906075764,0.728552334,Inf,1,1.687603686,0.091487331,1.906075764,0.040293741,0.021139632,tumor16SProximity_v3,ADORA2B,98,0.041441441,2220,8,0.018604651,430,0.52052661,0.930605465,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.373262206,1.991212173,Inf,1,2.059792062,0.039418424,3.373262206,0.027045224,0.008017528,tumor16SProximity_v3,ADPGK,67,0.02972973,2220,3,0.006976744,430,0.380163332,1.754144464,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.843574795,0.268317147,Inf,1,-0.534806417,0.592783725,0.843574795,0.028081479,0.033288665,tumor16SProximity_v3,ADPRM,71,0.031081081,2220,12,0.027906977,430,0.875712496,-0.245412105,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.199800655,0.403808521,Inf,1,0.541222346,0.588354337,1.199800655,0.034747632,0.028961171,tumor16SProximity_v3,ADRA1A,84,0.033783784,2220,11,0.025581395,430,0.874547143,0.262794724,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.899947604,0.245343109,Inf,1,-0.386688415,0.698986894,0.899947604,0.041502488,0.04611656,tumor16SProximity_v3,ADRA1B,103,0.043243243,2220,18,0.037209302,430,0.923354075,-0.152087086,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.715050908,0.141117902,Inf,1,-1.699495041,0.089225948,0.715050908,0.068376385,0.095624499,tumor16SProximity_v3,ADRA1D,166,0.068918919,2220,37,0.06744186,430,0.514547399,-0.483882137,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.735072112,0.242786484,Inf,1,-0.931869831,0.351403801,0.735072112,0.02250724,0.030619091,tumor16SProximity_v3,ADRA2A,55,0.023873874,2220,12,0.027906977,430,0.758179231,-0.444042307,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.004365031,0.185357908,Inf,1,0.023600527,0.981171252,1.004365031,0.104891642,0.104435777,tumor16SProximity_v3,ADRA2B,256,0.098648649,2220,41,0.086046512,430,0.997230242,0.006283705,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.809872006,0.29412734,Inf,1,-0.580650029,0.561476347,0.809872006,0.021386622,0.02640741,tumor16SProximity_v3,ADRA2C,53,0.022072072,2220,10,0.018604651,430,0.862560285,-0.304234176,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.157200847,0.357902497,Inf,1,0.472072656,0.636874929,1.157200847,0.045098162,0.038971767,tumor16SProximity_v3,ADRB1,110,0.042342342,2220,14,0.030232558,430,0.897426841,0.210639284,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.311332253,0.332047841,Inf,1,1.070412693,0.284433588,1.311332253,0.068102423,0.051933766,tumor16SProximity_v3,ADRB2,167,0.067567568,2220,19,0.044186047,430,0.71554112,0.391033268,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.707269406,0.268472187,Inf,1,-0.912415758,0.361549897,0.707269406,0.016979575,0.024007225,tumor16SProximity_v3,ADRB3,41,0.017567568,2220,9,0.020930233,430,0.765415527,-0.499668239,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.809664806,0.123006228,Inf,1,-1.389755058,0.16460327,0.809664806,0.123664866,0.152735879,tumor16SProximity_v3,ADRM1,308,0.117117117,2220,59,0.109302326,430,0.611892611,-0.304603326,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.841287694,0.197347388,Inf,1,-0.736734748,0.461283671,0.841287694,0.05010368,0.059555941,tumor16SProximity_v3,AEBP2,127,0.052252252,2220,23,0.046511628,430,0.805664328,-0.249328853,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.14515118,0.270383414,Inf,1,0.57403658,0.565943048,1.14515118,0.067962035,0.059347654,tumor16SProximity_v3,AFDN,168,0.068018018,2220,22,0.044186047,430,0.864575088,0.195538072,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.312610519,0.324865353,Inf,1,1.099081745,0.271732412,1.312610519,0.065255522,0.049714307,tumor16SProximity_v3,AFF1,164,0.066666667,2220,19,0.041860465,430,0.708102664,0.392438899,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.588108463,0.228713845,Inf,1,-1.364997308,0.172253896,0.588108463,0.014251519,0.024232807,tumor16SProximity_v3,AFF2,35,0.015765766,2220,9,0.020930233,430,0.621451537,-0.765845843,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.797675309,1.353815276,Inf,1,0.77878157,0.436108396,1.797675309,0.009743386,0.005419992,tumor16SProximity_v3,AFP,24,0.00990991,2220,2,0.004651163,430,0.79121388,0.846132469,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.713451223,0.681475187,Inf,1,1.353989027,0.175739879,1.713451223,0.030894856,0.018030776,tumor16SProximity_v3,AGA,77,0.032432432,2220,7,0.01627907,430,0.621608274,0.776905123,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.1144378,0.209869616,Inf,1,0.575354391,0.565051643,1.1144378,0.103618638,0.092978395,tumor16SProximity_v3,AGAP3,257,0.104504505,2220,35,0.074418605,430,0.864358074,0.156316097,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.498469376,0.121056718,Inf,1,-2.866763002,0.004146934,0.498469376,0.031137663,0.062466552,tumor16SProximity_v3,AGBL4,78,0.034234234,2220,23,0.051162791,430,0.133522646,-1.00442322,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.81000918,0.799185572,Inf,1,1.343788294,0.179016856,1.81000918,0.028049597,0.015496936,tumor16SProximity_v3,AGER,71,0.029279279,2220,6,0.013953488,430,0.626969904,0.855997014,NS or |log2FC| < 1
